DRAN,DRACT,IPONDI
32 ,60,14.0
32 ,62,4.0
32 ,63,6.0
32 ,64,67.0
33 ,60,31.0
33 ,61,16.0
33 ,62,22.0
33 ,63,64.0
33 ,64,594.0
34 ,60,33.0
34 ,61,2.0
34 ,62,23.0
34 ,63,95.0
34 ,64,91.0
35 ,60,30.0
35 ,61,34.0
35 ,62,17.0
35 ,63,45.0
35 ,64,38.0
36 ,60,11.0
36 ,61,2.0
36 ,62,6.0
36 ,63,28.0
36 ,64,11.0
37 ,60,13.0
37 ,61,12.0
37 ,62,6.0
37 ,63,37.0
37 ,64,36.0
38 ,60,18.0
38 ,61,1.0
38 ,62,19.0
38 ,63,104.0
38 ,64,51.0
39 ,60,8.0
39 ,62,8.0
39 ,63,5.0
40 ,60,13.0
40 ,62,7.0
40 ,63,12.0
40 ,64,976.0
41 ,60,3.0
41 ,61,13.0
41 ,62,5.0
41 ,63,13.0
41 ,64,9.0
42 ,60,10.0
42 ,61,1.0
42 ,62,5.0
42 ,63,193.0
42 ,64,14.0
43 ,60,4.0
43 ,62,6.0
43 ,63,276.0
43 ,64,6.0
44 ,60,29.0
44 ,61,29.0
44 ,62,11.0
44 ,63,47.0
44 ,64,63.0
45 ,60,27.0
45 ,61,10.0
45 ,62,29.0
45 ,63,41.0
45 ,64,36.0
46 ,60,5.0
46 ,61,1.0
46 ,62,5.0
46 ,63,14.0
46 ,64,23.0
47 ,60,7.0
47 ,61,3.0
47 ,62,7.0
47 ,63,10.0
47 ,64,97.0
48 ,63,68.0
49 ,60,26.0
49 ,61,11.0
49 ,62,15.0
49 ,63,36.0
49 ,64,22.0
50 ,60,9.0
50 ,61,47.0
50 ,62,16.0
50 ,63,8.0
51 ,60,30.0
51 ,61,3.0
51 ,62,35.0
51 ,63,25.0
51 ,64,15.0
52 ,60,1.0
52 ,62,5.0
52 ,63,9.0
53 ,60,5.0
53 ,61,54.0
53 ,62,4.0
53 ,63,3.0
54 ,60,23.0
54 ,61,4.0
54 ,62,22.0
54 ,63,16.0
54 ,64,22.0
55 ,60,7.0
55 ,62,11.0
55 ,63,1.0
55 ,64,5.0
56 ,60,22.0
56 ,61,5.0
56 ,62,23.0
56 ,63,32.0
56 ,64,34.0
57 ,60,12.0
57 ,61,2.0
57 ,62,18.0
57 ,63,19.0
58 ,60,6.0
58 ,62,10.0
58 ,63,108.0
59 ,60,155.0
59 ,61,6.0
59 ,62,2228.0
59 ,63,47.0
59 ,64,76.0
60 ,60,104897.0
60 ,61,9.0
60 ,62,157.0
60 ,63,17.0
60 ,64,39.0
61 ,60,5.0
61 ,61,22125.0
61 ,62,3.0
61 ,63,5.0
62 ,60,76.0
62 ,61,12.0
62 ,62,244432.0
62 ,63,29.0
63 ,60,21.0
63 ,61,9.0
63 ,62,19.0
63 ,63,108258.0
63 ,64,23.0
64 ,60,13.0
64 ,61,1.0
64 ,62,6.0
64 ,63,25.0
64 ,64,116401.0
65 ,60,4.0
65 ,62,13.0
65 ,63,9.0
65 ,64,319.0
66 ,60,9.0
66 ,61,3.0
66 ,62,12.0
66 ,63,30.0
66 ,64,37.0
67 ,60,19.0
67 ,61,6.0
67 ,62,28.0
67 ,63,47.0
67 ,64,36.0
68 ,60,15.0
68 ,61,2.0
68 ,62,9.0
68 ,63,9.0
68 ,64,6.0
69 ,60,50.0
69 ,61,5.0
69 ,62,51.0
69 ,63,274.0
69 ,64,57.0
70 ,60,5.0
70 ,62,2.0
70 ,63,9.0
71 ,60,5.0
71 ,61,3.0
71 ,62,13.0
71 ,63,56.0
72 ,60,16.0
72 ,61,145.0
72 ,62,13.0
72 ,63,16.0
73 ,60,8.0
73 ,62,20.0
73 ,63,22.0
73 ,64,20.0
74 ,60,13.0
74 ,61,3.0
74 ,62,22.0
74 ,63,61.0
74 ,64,34.0
75 ,60,268.0
75 ,61,18.0
75 ,62,142.0
75 ,63,113.0
75 ,64,265.0
76 ,60,67.0
76 ,61,23.0
76 ,62,61.0
76 ,63,24.0
76 ,64,26.0
77 ,60,116.0
77 ,61,7.0
77 ,62,48.0
77 ,63,61.0
77 ,64,87.0
78 ,60,92.0
78 ,61,17.0
78 ,62,40.0
78 ,63,48.0
78 ,64,89.0
79 ,60,3.0
79 ,61,4.0
79 ,62,12.0
79 ,63,12.0
80 ,60,262.0
80 ,61,6.0
80 ,62,160.0
80 ,63,17.0
80 ,64,8.0
81 ,60,6.0
81 ,62,13.0
81 ,63,21.0
81 ,64,42.0
82 ,60,8.0
82 ,62,8.0
82 ,63,11.0
82 ,64,38.0
83 ,60,33.0
83 ,61,1.0
83 ,62,26.0
83 ,63,45.0
83 ,64,42.0
84 ,60,3.0
84 ,61,1.0
84 ,62,14.0
84 ,63,25.0
84 ,64,21.0
85 ,60,11.0
85 ,61,6.0
85 ,62,30.0
85 ,63,11.0
85 ,64,22.0
86 ,60,8.0
86 ,61,5.0
86 ,62,8.0
86 ,63,31.0
86 ,64,33.0
87 ,60,4.0
87 ,61,1.0
87 ,62,10.0
87 ,63,54.0
87 ,64,25.0
88 ,60,4.0
88 ,61,3.0
88 ,62,9.0
88 ,63,13.0
89 ,60,10.0
89 ,62,8.0
89 ,63,16.0
90 ,60,4.0
90 ,61,1.0
90 ,62,6.0
90 ,63,5.0
91 ,60,74.0
91 ,61,15.0
91 ,62,31.0
91 ,63,68.0
91 ,64,66.0
92 ,60,236.0
92 ,61,13.0
92 ,62,51.0
92 ,63,65.0
92 ,64,131.0
93 ,60,331.0
93 ,61,6.0
93 ,62,42.0
93 ,63,32.0
93 ,64,41.0
94 ,60,93.0
94 ,61,8.0
94 ,62,33.0
94 ,63,43.0
94 ,64,65.0
95 ,60,483.0
95 ,61,9.0
95 ,62,51.0
95 ,63,34.0
95 ,64,50.0
971,60,12.0
971,61,24.0
971,62,10.0
971,63,28.0
972,60,15.0
972,61,1.0
972,62,6.0
972,63,10.0
972,64,12.0
973,60,8.0
973,61,1.0
973,62,5.0
973,63,30.0
974,60,28.0
974,61,15.0
974,62,8.0
974,63,35.0
974,64,50.0
975,59,1.0
975,63,7.0
976,60,6.0
976,61,1.0
976,62,4.0
976,63,41.0
98,60,6.0
98,62,4.0
98,63,6.0
98,64,26.0
99,60,625.0
99,61,103.0
99,62,484.0
99,63,864.0
01 ,64,13.0
01 ,65,3.0
01 ,66,29.0
01 ,67,29.0
01 ,68,6.0
01 ,69,1947.0
02 ,64,8.0
02 ,65,4.0
02 ,66,22.0
02 ,67,22.0
02 ,68,30.0
03 ,65,3.0
03 ,66,7.0
03 ,67,21.0
03 ,68,2.0
04 ,66,4.0
04 ,67,5.0
04 ,68,9.0
05 ,64,6.0
05 ,66,4.0
05 ,67,9.0
05 ,68,8.0
05 ,69,74.0
06 ,65,16.0
06 ,66,54.0
06 ,67,70.0
06 ,68,39.0
07 ,64,3.0
07 ,65,3.0
07 ,66,9.0
07 ,67,11.0
07 ,68,1.0
08 ,65,5.0
08 ,66,6.0
08 ,67,22.0
08 ,68,5.0
09 ,65,17.0
09 ,66,19.0
09 ,67,4.0
09 ,68,3.0
10 ,64,5.0
10 ,65,4.0
10 ,66,11.0
10 ,67,38.0
10 ,68,14.0
11 ,65,17.0
11 ,66,229.0
11 ,67,19.0
11 ,68,49.0
12 ,65,19.0
12 ,66,4.0
12 ,67,8.0
12 ,68,1.0
13 ,65,15.0
13 ,66,95.0
13 ,67,113.0
13 ,68,63.0
13 ,69,802.0
14 ,65,5.0
14 ,66,22.0
14 ,67,38.0
14 ,68,16.0
15 ,65,1.0
15 ,66,7.0
15 ,67,7.0
15 ,68,4.0
16 ,65,3.0
16 ,66,7.0
16 ,67,6.0
16 ,68,3.0
17 ,65,8.0
17 ,66,25.0
17 ,67,33.0
17 ,68,8.0
18 ,64,2.0
18 ,65,2.0
18 ,66,7.0
18 ,67,18.0
18 ,68,9.0
19 ,65,1.0
19 ,66,10.0
19 ,67,6.0
19 ,68,3.0
21 ,65,1.0
21 ,66,20.0
21 ,67,109.0
21 ,68,53.0
22 ,66,7.0
22 ,67,10.0
22 ,68,3.0
23 ,66,5.0
23 ,67,1.0
23 ,68,9.0
24 ,65,11.0
24 ,66,7.0
24 ,67,10.0
24 ,68,5.0
25 ,65,5.0
25 ,66,27.0
25 ,67,157.0
25 ,68,141.0
25 ,69,259.0
26 ,64,11.0
26 ,65,1.0
26 ,66,21.0
26 ,67,21.0
26 ,68,3.0
26 ,69,682.0
27 ,64,14.0
27 ,65,1.0
27 ,66,4.0
27 ,67,6.0
27 ,68,2.0
28 ,64,23.0
28 ,65,1.0
28 ,66,13.0
28 ,67,12.0
28 ,68,8.0
28 ,69,32.0
29 ,65,2.0
29 ,66,18.0
29 ,67,30.0
29 ,68,22.0
2A ,66,7.0
2A ,67,2.0
2A ,68,2.0
2B ,64,6.0
2B ,65,1.0
2B ,66,6.0
2B ,67,6.0
2B ,68,7.0
30 ,65,4.0
30 ,66,75.0
30 ,67,32.0
30 ,68,13.0
31 ,65,230.0
31 ,66,202.0
31 ,67,171.0
31 ,68,48.0
32 ,65,53.0
32 ,66,17.0
32 ,67,6.0
32 ,68,1.0
33 ,65,53.0
33 ,66,51.0
33 ,67,79.0
33 ,68,36.0
34 ,65,23.0
34 ,66,260.0
34 ,67,83.0
34 ,68,33.0
34 ,69,495.0
35 ,65,5.0
35 ,66,21.0
35 ,67,93.0
35 ,68,5.0
36 ,65,1.0
36 ,66,5.0
36 ,68,2.0
37 ,65,6.0
37 ,66,19.0
37 ,67,42.0
37 ,68,12.0
38 ,65,6.0
38 ,66,31.0
38 ,67,85.0
38 ,68,26.0
38 ,69,2543.0
39 ,64,2.0
39 ,66,1.0
39 ,67,36.0
39 ,68,12.0
40 ,65,46.0
40 ,66,18.0
40 ,67,19.0
40 ,68,5.0
41 ,65,4.0
41 ,66,4.0
41 ,67,7.0
41 ,68,1.0
42 ,65,4.0
42 ,66,22.0
42 ,67,27.0
42 ,68,30.0
42 ,69,1242.0
43 ,65,1.0
43 ,66,5.0
43 ,67,4.0
43 ,68,2.0
44 ,65,13.0
44 ,66,23.0
44 ,67,69.0
44 ,68,17.0
44 ,69,264.0
45 ,65,7.0
45 ,66,23.0
45 ,67,46.0
45 ,68,21.0
46 ,65,2.0
46 ,66,5.0
46 ,67,1.0
46 ,68,4.0
47 ,65,24.0
47 ,66,21.0
47 ,67,13.0
47 ,68,7.0
48 ,64,3.0
48 ,66,19.0
48 ,67,1.0
49 ,65,8.0
49 ,66,18.0
49 ,67,32.0
49 ,68,14.0
50 ,64,9.0
50 ,66,7.0
50 ,67,4.0
50 ,68,2.0
51 ,65,3.0
51 ,66,19.0
51 ,67,125.0
51 ,68,58.0
52 ,64,4.0
52 ,66,4.0
52 ,67,22.0
52 ,68,12.0
53 ,64,7.0
53 ,65,1.0
53 ,66,3.0
53 ,67,11.0
53 ,68,5.0
54 ,66,44.0
54 ,67,347.0
54 ,68,100.0
55 ,65,1.0
55 ,66,2.0
55 ,67,31.0
55 ,68,10.0
56 ,65,3.0
56 ,66,21.0
56 ,67,29.0
56 ,68,4.0
56 ,69,60.0
57 ,64,27.0
57 ,65,1.0
57 ,66,15.0
57 ,67,602.0
57 ,68,103.0
57 ,69,171.0
58 ,64,7.0
58 ,65,8.0
58 ,66,10.0
58 ,67,6.0
58 ,68,3.0
59 ,65,16.0
59 ,66,86.0
59 ,67,148.0
59 ,68,62.0
59 ,69,440.0
60 ,65,4.0
60 ,66,64.0
60 ,67,53.0
60 ,68,13.0
61 ,64,3.0
61 ,65,4.0
61 ,66,3.0
61 ,67,10.0
62 ,64,42.0
62 ,65,8.0
62 ,66,48.0
62 ,67,30.0
62 ,68,14.0
63 ,65,2.0
63 ,66,43.0
63 ,67,55.0
63 ,68,15.0
63 ,69,379.0
64 ,65,251.0
64 ,66,28.0
64 ,67,31.0
64 ,68,19.0
65 ,65,26235.0
65 ,66,21.0
65 ,67,11.0
65 ,68,2.0
66 ,65,13.0
66 ,66,84245.0
66 ,67,20.0
66 ,68,13.0
67 ,65,2.0
67 ,66,22.0
67 ,67,203937.0
67 ,68,631.0
68 ,66,5.0
68 ,67,1316.0
68 ,68,128733.0
68 ,69,145.0
69 ,65,13.0
69 ,66,50.0
69 ,67,169.0
69 ,68,61.0
69 ,69,498406.0
70 ,64,3.0
70 ,65,1.0
70 ,66,12.0
70 ,67,39.0
70 ,68,45.0
71 ,64,8.0
71 ,66,19.0
71 ,67,38.0
71 ,68,19.0
71 ,69,540.0
72 ,64,13.0
72 ,65,1.0
72 ,66,19.0
72 ,67,17.0
72 ,68,8.0
72 ,69,55.0
73 ,65,3.0
73 ,66,7.0
73 ,67,15.0
73 ,68,5.0
74 ,65,4.0
74 ,66,24.0
74 ,67,49.0
74 ,68,30.0
74 ,69,844.0
75 ,65,18.0
75 ,66,75.0
75 ,67,311.0
75 ,68,94.0
75 ,69,1483.0
76 ,65,7.0
76 ,66,36.0
76 ,67,52.0
76 ,68,19.0
77 ,65,14.0
77 ,66,73.0
77 ,67,63.0
77 ,68,27.0
77 ,69,177.0
78 ,65,4.0
78 ,66,38.0
78 ,67,98.0
78 ,68,46.0
79 ,64,10.0
79 ,65,6.0
79 ,66,10.0
79 ,67,11.0
79 ,68,7.0
80 ,65,6.0
80 ,66,14.0
80 ,67,26.0
80 ,68,13.0
81 ,65,34.0
81 ,66,35.0
81 ,67,11.0
81 ,68,2.0
82 ,65,14.0
82 ,66,22.0
82 ,67,8.0
83 ,65,14.0
83 ,66,28.0
83 ,67,53.0
83 ,68,36.0
83 ,69,296.0
84 ,65,3.0
84 ,66,39.0
84 ,67,25.0
84 ,68,11.0
84 ,69,250.0
85 ,66,11.0
85 ,67,15.0
85 ,68,7.0
86 ,65,5.0
86 ,66,7.0
86 ,67,24.0
86 ,68,9.0
87 ,65,5.0
87 ,66,13.0
87 ,67,17.0
87 ,68,3.0
88 ,64,2.0
88 ,65,2.0
88 ,66,5.0
88 ,67,149.0
88 ,68,71.0
89 ,64,10.0
89 ,65,1.0
89 ,66,4.0
89 ,67,10.0
89 ,68,5.0
90 ,64,2.0
90 ,65,1.0
90 ,66,9.0
90 ,67,90.0
90 ,68,109.0
91 ,65,10.0
91 ,66,40.0
91 ,67,62.0
91 ,68,45.0
92 ,65,13.0
92 ,66,55.0
92 ,67,115.0
92 ,68,24.0
93 ,65,6.0
93 ,66,42.0
93 ,67,53.0
93 ,68,24.0
94 ,65,9.0
94 ,66,33.0
94 ,67,89.0
94 ,68,35.0
95 ,65,14.0
95 ,66,62.0
95 ,67,33.0
95 ,68,35.0
95 ,69,164.0
971,64,8.0
971,65,6.0
971,66,11.0
971,67,19.0
971,68,27.0
972,65,5.0
972,66,9.0
972,67,12.0
972,68,3.0
973,64,5.0
973,65,1.0
973,66,4.0
973,67,3.0
973,68,15.0
974,65,17.0
974,66,26.0
974,67,44.0
974,68,42.0
975,64,2.0
976,64,15.0
976,65,11.0
976,66,2.0
976,67,11.0
976,68,11.0
977,64,12.0
977,67,2.0
978,66,1.0
978,67,1.0
98,65,5.0
98,66,7.0
98,67,9.0
98,68,10.0
99,64,797.0
99,65,194.0
99,66,409.0
99,67,2196.0
99,68,959.0
99,69,4796.0
01 ,70,6.0
01 ,71,236.0
02 ,69,29.0
02 ,70,5.0
02 ,71,2.0
03 ,69,163.0
03 ,70,4.0
03 ,71,45.0
04 ,69,25.0
05 ,71,5.0
06 ,69,353.0
06 ,70,6.0
06 ,71,19.0
07 ,69,323.0
07 ,71,4.0
08 ,69,22.0
09 ,69,5.0
09 ,71,2.0
10 ,69,72.0
10 ,70,2.0
10 ,71,3.0
11 ,69,43.0
11 ,70,2.0
11 ,71,4.0
12 ,69,30.0
12 ,70,1.0
13 ,70,9.0
13 ,71,44.0
14 ,69,107.0
14 ,71,6.0
15 ,69,22.0
15 ,71,1.0
16 ,69,18.0
16 ,70,3.0
17 ,69,58.0
17 ,70,5.0
17 ,71,4.0
18 ,69,58.0
18 ,70,5.0
18 ,71,3.0
19 ,69,32.0
21 ,69,473.0
21 ,70,14.0
21 ,71,296.0
22 ,69,50.0
22 ,70,1.0
22 ,71,1.0
23 ,69,12.0
23 ,71,6.0
24 ,69,22.0
24 ,71,5.0
25 ,70,170.0
25 ,71,45.0
26 ,71,10.0
27 ,69,64.0
27 ,71,4.0
28 ,70,1.0
29 ,69,108.0
29 ,70,1.0
2A ,69,36.0
2A ,71,5.0
2B ,69,16.0
30 ,69,227.0
30 ,71,14.0
31 ,69,383.0
31 ,70,6.0
31 ,71,10.0
32 ,69,14.0
33 ,69,336.0
33 ,70,4.0
33 ,71,18.0
34 ,70,6.0
34 ,71,22.0
35 ,69,207.0
35 ,70,2.0
35 ,71,10.0
36 ,69,17.0
36 ,71,3.0
37 ,69,148.0
37 ,71,7.0
38 ,70,3.0
38 ,71,48.0
39 ,69,131.0
39 ,70,11.0
39 ,71,70.0
40 ,69,34.0
40 ,71,3.0
41 ,69,39.0
41 ,71,5.0
42 ,71,39.0
43 ,69,142.0
44 ,71,7.0
45 ,69,158.0
45 ,70,1.0
45 ,71,8.0
46 ,69,10.0
46 ,71,2.0
47 ,69,35.0
47 ,71,2.0
48 ,69,16.0
48 ,71,7.0
49 ,69,117.0
49 ,70,1.0
49 ,71,1.0
50 ,69,38.0
50 ,71,2.0
51 ,69,121.0
51 ,70,1.0
51 ,71,13.0
52 ,69,26.0
52 ,70,7.0
52 ,71,10.0
53 ,69,17.0
53 ,70,2.0
53 ,71,4.0
54 ,69,212.0
54 ,70,13.0
54 ,71,12.0
55 ,69,10.0
55 ,70,1.0
55 ,71,3.0
56 ,70,1.0
56 ,71,9.0
57 ,70,2.0
57 ,71,22.0
58 ,69,48.0
58 ,70,1.0
58 ,71,70.0
59 ,70,6.0
59 ,71,40.0
60 ,69,142.0
60 ,70,1.0
60 ,71,10.0
61 ,69,22.0
61 ,71,5.0
62 ,69,70.0
62 ,71,12.0
63 ,70,1.0
63 ,71,24.0
64 ,69,62.0
64 ,71,7.0
65 ,69,22.0
65 ,71,3.0
66 ,69,85.0
66 ,70,10.0
66 ,71,4.0
67 ,69,273.0
67 ,70,10.0
67 ,71,16.0
68 ,70,6.0
68 ,71,5.0
69 ,70,6.0
69 ,71,246.0
70 ,69,42.0
70 ,70,13168.0
70 ,71,12.0
71 ,70,6.0
71 ,71,64217.0
72 ,70,2.0
73 ,69,567.0
73 ,70,1.0
73 ,71,15.0
74 ,70,7.0
74 ,71,43.0
75 ,70,21.0
75 ,71,55.0
76 ,69,189.0
76 ,71,8.0
77 ,70,3.0
77 ,71,23.0
78 ,69,407.0
78 ,70,3.0
78 ,71,17.0
79 ,69,32.0
79 ,71,4.0
80 ,69,52.0
80 ,71,2.0
81 ,69,49.0
81 ,70,4.0
81 ,71,1.0
82 ,69,16.0
83 ,70,6.0
83 ,71,18.0
84 ,71,12.0
85 ,69,31.0
85 ,71,10.0
86 ,69,62.0
86 ,71,9.0
87 ,69,76.0
87 ,70,1.0
87 ,71,4.0
88 ,69,39.0
88 ,70,17.0
88 ,71,21.0
89 ,69,66.0
89 ,70,2.0
89 ,71,32.0
90 ,69,67.0
90 ,70,102.0
90 ,71,5.0
91 ,69,237.0
91 ,70,11.0
91 ,71,6.0
92 ,69,657.0
92 ,70,3.0
92 ,71,22.0
93 ,69,237.0
93 ,71,12.0
94 ,69,331.0
94 ,70,3.0
94 ,71,12.0
95 ,70,2.0
95 ,71,20.0
971,69,107.0
971,71,10.0
972,69,121.0
972,70,1.0
972,71,4.0
973,69,59.0
973,71,10.0
974,69,249.0
974,70,2.0
974,71,15.0
975,69,5.0
976,69,62.0
976,71,5.0
977,69,9.0
978,69,8.0
98,69,63.0
98,71,7.0
99,70,30.0
99,71,359.0
01 ,72,6.0
01 ,73,132.0
01 ,74,315.0
01 ,75,75.0
02 ,72,5.0
02 ,73,5.0
02 ,74,20.0
02 ,75,131.0
03 ,73,2.0
03 ,74,18.0
03 ,75,62.0
04 ,72,3.0
04 ,73,4.0
04 ,74,14.0
04 ,75,17.0
05 ,72,3.0
05 ,73,14.0
05 ,74,18.0
05 ,75,21.0
06 ,72,26.0
06 ,73,17.0
06 ,74,90.0
06 ,75,600.0
07 ,72,3.0
07 ,73,16.0
07 ,74,28.0
07 ,75,34.0
08 ,72,5.0
08 ,73,5.0
08 ,74,9.0
08 ,75,22.0
09 ,72,1.0
09 ,73,1.0
09 ,75,16.0
10 ,72,8.0
10 ,73,10.0
10 ,74,28.0
10 ,75,102.0
11 ,72,5.0
11 ,73,11.0
11 ,74,11.0
11 ,75,34.0
12 ,72,4.0
12 ,73,1.0
12 ,74,5.0
12 ,75,31.0
13 ,72,13.0
13 ,73,34.0
13 ,74,132.0
13 ,75,792.0
14 ,72,33.0
14 ,73,4.0
14 ,74,19.0
14 ,75,281.0
15 ,72,1.0
15 ,73,2.0
15 ,74,4.0
15 ,75,16.0
16 ,72,17.0
16 ,73,5.0
16 ,74,9.0
16 ,75,52.0
17 ,72,36.0
17 ,73,6.0
17 ,74,27.0
17 ,75,171.0
18 ,72,14.0
18 ,73,12.0
18 ,74,11.0
18 ,75,75.0
19 ,71,1.0
19 ,72,6.0
19 ,73,4.0
19 ,74,5.0
19 ,75,31.0
21 ,72,6.0
21 ,73,21.0
21 ,74,76.0
21 ,75,298.0
22 ,72,42.0
22 ,73,2.0
22 ,74,5.0
22 ,75,116.0
23 ,73,2.0
23 ,74,1.0
23 ,75,11.0
24 ,72,4.0
24 ,73,3.0
24 ,74,13.0
24 ,75,57.0
25 ,72,6.0
25 ,73,8.0
25 ,74,94.0
25 ,75,90.0
26 ,72,5.0
26 ,73,44.0
26 ,74,94.0
26 ,75,86.0
27 ,72,22.0
27 ,73,6.0
27 ,74,16.0
27 ,75,167.0
28 ,71,1.0
28 ,72,77.0
28 ,73,11.0
28 ,74,9.0
28 ,75,206.0
29 ,71,1.0
29 ,72,40.0
29 ,73,10.0
29 ,74,39.0
29 ,75,221.0
2A ,72,4.0
2A ,73,3.0
2A ,74,6.0
2A ,75,43.0
2B ,72,2.0
2B ,73,3.0
2B ,74,18.0
2B ,75,55.0
30 ,72,4.0
30 ,73,13.0
30 ,74,48.0
30 ,75,151.0
31 ,72,41.0
31 ,73,9.0
31 ,74,62.0
31 ,75,831.0
32 ,71,1.0
32 ,73,2.0
32 ,74,6.0
32 ,75,16.0
33 ,72,28.0
33 ,73,16.0
33 ,74,78.0
33 ,75,808.0
34 ,72,19.0
34 ,73,24.0
34 ,74,93.0
34 ,75,479.0
35 ,72,105.0
35 ,73,12.0
35 ,74,38.0
35 ,75,649.0
36 ,72,5.0
36 ,74,1.0
36 ,75,27.0
37 ,72,129.0
37 ,73,7.0
37 ,74,23.0
37 ,75,282.0
38 ,72,28.0
38 ,73,410.0
38 ,74,392.0
38 ,75,399.0
39 ,72,2.0
39 ,73,13.0
39 ,74,33.0
39 ,75,41.0
40 ,72,9.0
40 ,73,8.0
40 ,74,18.0
40 ,75,58.0
41 ,72,41.0
41 ,73,3.0
41 ,74,6.0
41 ,75,79.0
42 ,72,6.0
42 ,73,44.0
42 ,74,80.0
42 ,75,150.0
43 ,73,7.0
43 ,74,12.0
43 ,75,17.0
44 ,72,153.0
44 ,73,14.0
44 ,74,53.0
44 ,75,671.0
45 ,72,53.0
45 ,73,9.0
45 ,74,36.0
45 ,75,289.0
46 ,72,2.0
46 ,73,2.0
46 ,74,4.0
46 ,75,19.0
47 ,72,3.0
47 ,74,3.0
47 ,75,27.0
48 ,73,3.0
48 ,74,2.0
48 ,75,9.0
49 ,72,278.0
49 ,73,14.0
49 ,74,14.0
49 ,75,265.0
50 ,72,18.0
50 ,73,3.0
50 ,74,6.0
50 ,75,79.0
51 ,72,13.0
51 ,73,7.0
51 ,74,32.0
51 ,75,274.0
52 ,73,1.0
52 ,74,16.0
52 ,75,21.0
53 ,72,174.0
53 ,73,2.0
53 ,74,5.0
53 ,75,61.0
54 ,72,20.0
54 ,73,16.0
54 ,74,33.0
54 ,75,236.0
55 ,74,14.0
55 ,75,9.0
56 ,72,38.0
56 ,73,5.0
56 ,74,12.0
56 ,75,172.0
57 ,72,12.0
57 ,73,10.0
57 ,74,39.0
57 ,75,208.0
58 ,72,11.0
58 ,73,2.0
58 ,74,7.0
58 ,75,57.0
59 ,72,37.0
59 ,73,35.0
59 ,74,157.0
59 ,75,1029.0
60 ,72,27.0
60 ,73,18.0
60 ,74,59.0
60 ,75,362.0
61 ,72,171.0
61 ,73,5.0
61 ,74,13.0
61 ,75,50.0
62 ,72,16.0
62 ,73,16.0
62 ,74,41.0
62 ,75,159.0
63 ,72,13.0
63 ,73,23.0
63 ,74,40.0
63 ,75,195.0
64 ,72,7.0
64 ,73,9.0
64 ,74,27.0
64 ,75,182.0
65 ,72,4.0
65 ,73,1.0
65 ,74,6.0
65 ,75,42.0
66 ,72,5.0
66 ,73,2.0
66 ,74,22.0
66 ,75,78.0
67 ,72,7.0
67 ,73,20.0
67 ,74,67.0
67 ,75,407.0
68 ,72,2.0
68 ,73,7.0
68 ,74,59.0
68 ,75,85.0
69 ,72,49.0
69 ,73,183.0
69 ,74,547.0
69 ,75,1383.0
70 ,73,7.0
70 ,74,16.0
70 ,75,10.0
71 ,72,5.0
71 ,73,18.0
71 ,74,55.0
71 ,75,79.0
72 ,71,2.0
72 ,72,75359.0
72 ,73,8.0
72 ,74,17.0
72 ,75,134.0
73 ,72,4.0
73 ,73,54602.0
73 ,74,459.0
73 ,75,91.0
74 ,72,17.0
74 ,73,487.0
74 ,74,146008.0
74 ,75,170.0
75 ,72,144.0
75 ,73,51.0
75 ,74,226.0
75 ,75,795875.0
76 ,72,54.0
76 ,73,13.0
76 ,74,33.0
76 ,75,468.0
77 ,72,26.0
77 ,73,36.0
77 ,74,66.0
77 ,75,1155.0
78 ,72,40.0
78 ,73,41.0
78 ,74,79.0
78 ,75,2240.0
79 ,72,7.0
79 ,73,1.0
79 ,74,12.0
79 ,75,43.0
80 ,72,12.0
80 ,73,10.0
80 ,74,14.0
80 ,75,138.0
81 ,72,4.0
81 ,73,1.0
81 ,74,7.0
81 ,75,69.0
82 ,72,5.0
82 ,73,6.0
82 ,74,7.0
82 ,75,28.0
83 ,72,7.0
83 ,73,23.0
83 ,74,81.0
83 ,75,233.0
84 ,72,7.0
84 ,73,19.0
84 ,74,45.0
84 ,75,122.0
85 ,72,42.0
85 ,73,10.0
85 ,74,13.0
85 ,75,126.0
86 ,72,34.0
86 ,73,7.0
86 ,74,9.0
86 ,75,156.0
87 ,72,13.0
87 ,73,5.0
87 ,74,13.0
87 ,75,122.0
88 ,72,4.0
88 ,73,8.0
88 ,74,15.0
88 ,75,33.0
89 ,72,1.0
89 ,73,3.0
89 ,74,19.0
89 ,75,114.0
90 ,72,8.0
90 ,73,5.0
90 ,74,24.0
90 ,75,26.0
91 ,72,38.0
91 ,73,18.0
91 ,74,51.0
91 ,75,1426.0
92 ,72,81.0
92 ,73,26.0
92 ,74,132.0
92 ,75,5944.0
93 ,72,63.0
93 ,73,6.0
93 ,74,78.0
93 ,75,3143.0
94 ,72,69.0
94 ,73,27.0
94 ,74,64.0
94 ,75,3440.0
95 ,72,40.0
95 ,73,20.0
95 ,74,53.0
95 ,75,1296.0
971,72,7.0
971,73,4.0
971,74,10.0
971,75,102.0
972,72,18.0
972,73,2.0
972,74,4.0
972,75,108.0
973,72,33.0
973,74,8.0
973,75,42.0
974,72,26.0
974,73,11.0
974,74,30.0
974,75,150.0
975,73,1.0
976,72,41.0
976,73,1.0
976,74,6.0
976,75,14.0
978,75,2.0
98,72,23.0
98,73,16.0
98,74,12.0
98,75,92.0
99,72,334.0
99,73,351.0
99,74,1480.0
99,75,12560.0
975,75,10.0
977,75,2.0
01 ,76,27.0
01 ,77,12.0
02 ,76,50.0
