DRAN,DRACT,IPONDI,insee_dep_x,lat_dest,lng_dest,insee_dep_y,lat_src,lng_src
55,30,19.25293433062811,30,43.99361021381273,4.180072674285762,55,48.9897184752371,5.381725248536174
55,31,25.572771979540178,31,43.35812002171988,1.1725671967481175,55,48.9897184752371,5.381725248536174
56,2A,17.76740034588134,2A,41.86310122638844,8.989166773077903,56,47.85431366946962,-2.803848358787658
56,2B,5.3316769455241,2B,42.393843992723696,9.206579034120226,56,47.85431366946962,-2.803848358787658
56,30,44.48038749788108,30,43.99361021381273,4.180072674285762,56,47.85431366946962,-2.803848358787658
56,31,243.8084333569242,31,43.35812002171988,1.1725671967481175,56,47.85431366946962,-2.803848358787658
57,2A,30.407167214528126,2A,41.86310122638844,8.989166773077903,57,49.03718539800221,6.663394173735096
57,2B,16.60863026173522,2B,42.393843992723696,9.206579034120226,57,49.03718539800221,6.663394173735096
57,30,60.088566473837034,30,43.99361021381273,4.180072674285762,57,49.03718539800221,6.663394173735096
57,31,161.39201996300332,31,43.35812002171988,1.1725671967481175,57,49.03718539800221,6.663394173735096
58,2A,1.08667037663414,2A,41.86310122638844,8.989166773077903,58,47.115308369519205,3.5047326514202553
58,2B,3.92719694741834,2B,42.393843992723696,9.206579034120226,58,47.115308369519205,3.5047326514202553
58,30,25.47139832652445,30,43.99361021381273,4.180072674285762,58,47.115308369519205,3.5047326514202553
58,31,60.40376985098627,31,43.35812002171988,1.1725671967481175,58,47.115308369519205,3.5047326514202553
59,2A,26.447902680976853,2A,41.86310122638844,8.989166773077903,59,50.448999422050825,3.220110155909548
59,2B,35.26776225177552,2B,42.393843992723696,9.206579034120226,59,50.448999422050825,3.220110155909548
59,30,145.2474158070758,30,43.99361021381273,4.180072674285762,59,50.448999422050825,3.220110155909548
59,31,561.9477187126289,31,43.35812002171988,1.1725671967481175,59,50.448999422050825,3.220110155909548
60,2A,34.52141374846683,2A,41.86310122638844,8.989166773077903,60,49.410204911128,2.4252298480212198
60,2B,5.02797890853323,2B,42.393843992723696,9.206579034120226,60,49.410204911128,2.4252298480212198
60,30,143.45356358833743,30,43.99361021381273,4.180072674285762,60,49.410204911128,2.4252298480212198
60,31,294.2040310395206,31,43.35812002171988,1.1725671967481175,60,49.410204911128,2.4252298480212198
61,2A,1.999990952574128,2A,41.86310122638844,8.989166773077903,61,48.62350886445523,0.1286161658030352
61,30,8.10137960953223,30,43.99361021381273,4.180072674285762,61,48.62350886445523,0.1286161658030352
61,31,30.947011567787648,31,43.35812002171988,1.1725671967481175,61,48.62350886445523,0.1286161658030352
62,2A,18.868695354827185,2A,41.86310122638844,8.989166773077903,62,50.49374797595361,2.2883497437786295
62,2B,7.68396661921134,2B,42.393843992723696,9.206579034120226,62,50.49374797595361,2.2883497437786295
62,30,86.99764278198404,30,43.99361021381273,4.180072674285762,62,50.49374797595361,2.2883497437786295
62,31,124.62004697243806,31,43.35812002171988,1.1725671967481175,62,50.49374797595361,2.2883497437786295
63,2A,8.531010746002986,2A,41.86310122638844,8.989166773077903,63,45.72572752594337,3.140827864418247
63,2B,10.55125326818411,2B,42.393843992723696,9.206579034120226,63,45.72572752594337,3.140827864418247
63,30,103.06224578159548,30,43.99361021381273,4.180072674285762,63,45.72572752594337,3.140827864418247
63,31,323.674677679762,31,43.35812002171988,1.1725671967481175,63,45.72572752594337,3.140827864418247
64,2A,39.38426153881424,2A,41.86310122638844,8.989166773077903,64,43.25643778517334,-0.7606971470573297
64,2B,18.4323280209541,2B,42.393843992723696,9.206579034120226,64,43.25643778517334,-0.7606971470573297
64,30,73.63381085632244,30,43.99361021381273,4.180072674285762,64,43.25643778517334,-0.7606971470573297
64,31,1246.361588961926,31,43.35812002171988,1.1725671967481175,64,43.25643778517334,-0.7606971470573297
65,2B,1.08713592522781,2B,42.393843992723696,9.206579034120226,65,43.05076540729344,0.1663103959452238
65,30,34.54848461477337,30,43.99361021381273,4.180072674285762,65,43.05076540729344,0.1663103959452238
65,31,1040.8846630396695,31,43.35812002171988,1.1725671967481175,65,43.05076540729344,0.1663103959452238
66,2A,20.77350541816723,2A,41.86310122638844,8.989166773077903,66,42.59996285942595,2.5216835844827985
66,2B,14.408492625534178,2B,42.393843992723696,9.206579034120226,66,42.59996285942595,2.5216835844827985
66,30,139.04408232762094,30,43.99361021381273,4.180072674285762,66,42.59996285942595,2.5216835844827985
66,31,977.8129731298837,31,43.35812002171988,1.1725671967481175,66,42.59996285942595,2.5216835844827985
67,2A,13.663056567257719,2A,41.86310122638844,8.989166773077903,67,48.67059676665852,7.551468263029663
67,2B,4.931812101378152,2B,42.393843992723696,9.206579034120226,67,48.67059676665852,7.551468263029663
67,30,39.0429963608969,30,43.99361021381273,4.180072674285762,67,48.67059676665852,7.551468263029663
67,31,321.76270520258646,31,43.35812002171988,1.1725671967481175,67,48.67059676665852,7.551468263029663
68,2B,14.604222002172083,2B,42.393843992723696,9.206579034120226,68,47.85865765404243,7.273946935937146
68,30,40.76150634700348,30,43.99361021381273,4.180072674285762,68,47.85865765404243,7.273946935937146
68,31,150.61037905804386,31,43.35812002171988,1.1725671967481175,68,47.85865765404243,7.273946935937146
69,2A,61.027180652451406,2A,41.86310122638844,8.989166773077903,69,45.87044381744292,4.641508820770886
69,2B,68.35492709313966,2B,42.393843992723696,9.206579034120226,69,45.87044381744292,4.641508820770886
69,30,402.4431499643421,30,43.99361021381273,4.180072674285762,69,45.87044381744292,4.641508820770886
69,31,988.7500604391507,31,43.35812002171988,1.1725671967481175,69,45.87044381744292,4.641508820770886
70,2A,15.20633845010552,2A,41.86310122638844,8.989166773077903,70,47.64130264485603,6.086306441475116
70,2B,0.865220652132077,2B,42.393843992723696,9.206579034120226,70,47.64130264485603,6.086306441475116
70,30,8.62491396967798,30,43.99361021381273,4.180072674285762,70,47.64130264485603,6.086306441475116
70,31,6.660474478218839,31,43.35812002171988,1.1725671967481175,70,47.64130264485603,6.086306441475116
71,2A,2.7042042594275,2A,41.86310122638844,8.989166773077903,71,46.644748642344666,4.542462004050074
71,2B,3.1064340191869277,2B,42.393843992723696,9.206579034120226,71,46.644748642344666,4.542462004050074
71,30,33.86045138244164,30,43.99361021381273,4.180072674285762,71,46.644748642344666,4.542462004050074
71,31,115.56594539529726,31,43.35812002171988,1.1725671967481175,71,46.644748642344666,4.542462004050074
72,2A,4.59354578693088,2A,41.86310122638844,8.989166773077903,72,47.994563163652614,0.22238810930003924
72,2B,0.999943930263985,2B,42.393843992723696,9.206579034120226,72,47.994563163652614,0.22238810930003924
72,30,36.13934276619199,30,43.99361021381273,4.180072674285762,72,47.994563163652614,0.22238810930003924
72,31,291.14336707095345,31,43.35812002171988,1.1725671967481175,72,47.994563163652614,0.22238810930003924
73,2A,2.161009733055044,2A,41.86310122638844,8.989166773077903,73,45.477528611944464,6.443700160260233
73,2B,19.128760086316714,2B,42.393843992723696,9.206579034120226,73,45.477528611944464,6.443700160260233
73,30,106.86866014345054,30,43.99361021381273,4.180072674285762,73,45.477528611944464,6.443700160260233
73,31,111.84300751690779,31,43.35812002171988,1.1725671967481175,73,45.477528611944464,6.443700160260233
74,2A,7.023091943406106,2A,41.86310122638844,8.989166773077903,74,46.03450707327667,6.427943243660545
74,2B,9.821203873069223,2B,42.393843992723696,9.206579034120226,74,46.03450707327667,6.427943243660545
74,30,161.37155878266225,30,43.99361021381273,4.180072674285762,74,46.03450707327667,6.427943243660545
74,31,201.26180356959506,31,43.35812002171988,1.1725671967481175,74,46.03450707327667,6.427943243660545
75,2A,208.3110607849682,2A,41.86310122638844,8.989166773077903,75,48.85665171157279,2.34211443295257
75,2B,96.2293825103765,2B,42.393843992723696,9.206579034120226,75,48.85665171157279,2.34211443295257
75,30,371.8497961662803,30,43.99361021381273,4.180072674285762,75,48.85665171157279,2.34211443295257
75,31,2138.0539294395144,31,43.35812002171988,1.1725671967481175,75,48.85665171157279,2.34211443295257
76,2A,13.38734592304719,2A,41.86310122638844,8.989166773077903,76,49.655052802661594,1.0273408254770333
76,2B,15.988564215159583,2B,42.393843992723696,9.206579034120226,76,49.655052802661594,1.0273408254770333
76,30,104.63256345054424,30,43.99361021381273,4.180072674285762,76,49.655052802661594,1.0273408254770333
76,31,372.96997102284746,31,43.35812002171988,1.1725671967481175,76,49.655052802661594,1.0273408254770333
77,2A,7.2325129019376035,2A,41.86310122638844,8.989166773077903,77,48.626806068182,2.9335055055085877
77,2B,34.4819717743624,2B,42.393843992723696,9.206579034120226,77,48.626806068182,2.9335055055085877
77,30,204.70549615793314,30,43.99361021381273,4.180072674285762,77,48.626806068182,2.9335055055085877
77,31,446.4077779642099,31,43.35812002171988,1.1725671967481175,77,48.626806068182,2.9335055055085877
78,2A,26.841563743623183,2A,41.86310122638844,8.989166773077903,78,48.81508758052825,1.841424502028358
78,2B,9.629553256130373,2B,42.393843992723696,9.206579034120226,78,48.81508758052825,1.841424502028358
78,30,242.1770619914836,30,43.99361021381273,4.180072674285762,78,48.81508758052825,1.841424502028358
78,31,735.4097082762784,31,43.35812002171988,1.1725671967481175,78,48.81508758052825,1.841424502028358
79,2B,1.01394144763651,2B,42.393843992723696,9.206579034120226,79,46.55565095118982,-0.31715321195414237
79,30,5.569465026593278,30,43.99361021381273,4.180072674285762,79,46.55565095118982,-0.31715321195414237
79,31,109.72633841971194,31,43.35812002171988,1.1725671967481175,79,46.55565095118982,-0.31715321195414237
80,2A,12.96165026582048,2A,41.86310122638844,8.989166773077903,80,49.95816798852841,2.2778320561424668
80,2B,6.569104161191865,2B,42.393843992723696,9.206579034120226,80,49.95816798852841,2.2778320561424668
80,30,58.51699526667398,30,43.99361021381273,4.180072674285762,80,49.95816798852841,2.2778320561424668
80,31,117.71463809973181,31,43.35812002171988,1.1725671967481175,80,49.95816798852841,2.2778320561424668
81,2B,10.006664192901855,2B,42.393843992723696,9.206579034120226,81,43.785295435588736,2.166360262834011
81,30,44.581990082816596,30,43.99361021381273,4.180072674285762,81,43.785295435588736,2.166360262834011
81,31,2769.2760465774813,31,43.35812002171988,1.1725671967481175,81,43.785295435588736,2.166360262834011
82,2A,0.999995476287064,2A,41.86310122638844,8.989166773077903,82,44.08566349214726,1.2820021946506641
82,2B,4.134498920189823,2B,42.393843992723696,9.206579034120226,82,44.08566349214726,1.2820021946506641
82,30,19.16519794850259,30,43.99361021381273,4.180072674285762,82,44.08566349214726,1.2820021946506641
82,31,2136.0849479260833,31,43.35812002171988,1.1725671967481175,82,44.08566349214726,1.2820021946506641
83,2A,98.15427169182851,2A,41.86310122638844,8.989166773077903,83,43.443935258511985,6.243809149548503
83,2B,74.69821110526398,2B,42.393843992723696,9.206579034120226,83,43.443935258511985,6.243809149548503
83,30,307.88582191669997,30,43.99361021381273,4.180072674285762,83,43.443935258511985,6.243809149548503
83,31,411.54077983950583,31,43.35812002171988,1.1725671967481175,83,43.443935258511985,6.243809149548503
84,2A,17.36149500369653,2A,41.86310122638844,8.989166773077903,84,43.99391409526694,5.186217974353388
84,2B,14.892347334497892,2B,42.393843992723696,9.206579034120226,84,43.99391409526694,5.186217974353388
84,30,1326.104329316802,30,43.99361021381273,4.180072674285762,84,43.99391409526694,5.186217974353388
84,31,157.5895329986665,31,43.35812002171988,1.1725671967481175,84,43.99391409526694,5.186217974353388
85,2A,1.00770334608595,2A,41.86310122638844,8.989166773077903,85,46.672559812568686,-1.2869171301324411
85,2B,8.11279236027311,2B,42.393843992723696,9.206579034120226,85,46.672559812568686,-1.2869171301324411
85,30,20.97723034714386,30,43.99361021381273,4.180072674285762,85,46.672559812568686,-1.2869171301324411
85,31,97.88378324005227,31,43.35812002171988,1.1725671967481175,85,46.672559812568686,-1.2869171301324411
86,2B,1.8735544513645568,2B,42.393843992723696,9.206579034120226,86,46.56411111795413,0.4603104566472733
86,30,11.384876901589813,30,43.99361021381273,4.180072674285762,86,46.56411111795413,0.4603104566472733
86,31,281.32375252387175,31,43.35812002171988,1.1725671967481175,86,46.56411111795413,0.4603104566472733
87,2B,3.1815870875813,2B,42.393843992723696,9.206579034120226,87,45.89177249910073,1.2352949924539915
87,30,93.96081172049854,30,43.99361021381273,4.180072674285762,87,45.89177249910073,1.2352949924539915
87,31,382.8936182094321,31,43.35812002171988,1.1725671967481175,87,45.89177249910073,1.2352949924539915
88,2A,6.49995121791717,2A,41.86310122638844,8.989166773077903,88,48.196678429327285,6.38066512193697
88,2B,3.719505615712654,2B,42.393843992723696,9.206579034120226,88,48.196678429327285,6.38066512193697
88,30,0.9992647656715,30,43.99361021381273,4.180072674285762,88,48.196678429327285,6.38066512193697
88,31,59.94988163710354,31,43.35812002171988,1.1725671967481175,88,48.196678429327285,6.38066512193697
89,2B,3.996175758703039,2B,42.393843992723696,9.206579034120226,89,47.84004586788998,3.5643191872108644
89,30,10.70848853501051,30,43.99361021381273,4.180072674285762,89,47.84004586788998,3.5643191872108644
89,31,54.939702278313405,31,43.35812002171988,1.1725671967481175,89,47.84004586788998,3.5643191872108644
90,2A,0.999995476287064,2A,41.86310122638844,8.989166773077903,90,47.63175840757191,6.928676036738959
90,2B,1.07087763340932,2B,42.393843992723696,9.206579034120226,90,47.63175840757191,6.928676036738959
90,30,19.75210431117291,30,43.99361021381273,4.180072674285762,90,47.63175840757191,6.928676036738959
90,31,41.1649489029142,31,43.35812002171988,1.1725671967481175,90,47.63175840757191,6.928676036738959
91,2A,16.930777445011255,2A,41.86310122638844,8.989166773077903,91,48.52233050122617,2.242978597429899
91,2B,15.083552607644402,2B,42.393843992723696,9.206579034120226,91,48.52233050122617,2.242978597429899
91,30,191.87469001150816,30,43.99361021381273,4.180072674285762,91,48.52233050122617,2.242978597429899
91,31,688.2026064689456,31,43.35812002171988,1.1725671967481175,91,48.52233050122617,2.242978597429899
92,2A,21.893910870452277,2A,41.86310122638844,8.989166773077903,92,48.841248493416096,2.199967613943983
92,2B,6.58301934048074,2B,42.393843992723696,9.206579034120226,92,48.841248493416096,2.199967613943983
92,30,235.53586663716578,30,43.99361021381273,4.180072674285762,92,48.841248493416096,2.199967613943983
92,31,1038.2624440546754,31,43.35812002171988,1.1725671967481175,92,48.841248493416096,2.199967613943983
93,2A,8.974318376935189,2A,41.86310122638844,8.989166773077903,93,48.91784141496599,2.4782848986144086
93,2B,19.857650946423867,2B,42.393843992723696,9.206579034120226,93,48.91784141496599,2.4782848986144086
93,30,95.00751332733726,30,43.99361021381273,4.180072674285762,93,48.91784141496599,2.4782848986144086
93,31,466.64215848470604,31,43.35812002171988,1.1725671967481175,93,48.91784141496599,2.4782848986144086
94,2A,16.50466058319665,2A,41.86310122638844,8.989166773077903,94,48.77761449810822,2.4688225685645566
94,2B,16.847246673087096,2B,42.393843992723696,9.206579034120226,94,48.77761449810822,2.4688225685645566
94,30,191.77555507418074,30,43.99361021381273,4.180072674285762,94,48.77761449810822,2.4688225685645566
94,31,647.414122400637,31,43.35812002171988,1.1725671967481175,94,48.77761449810822,2.4688225685645566
95,2A,1.999984692783898,2A,41.86310122638844,8.989166773077903,95,49.08293341411628,2.131023551462183
95,2B,28.5008843725981,2B,42.393843992723696,9.206579034120226,95,49.08293341411628,2.131023551462183
95,30,104.22718899471404,30,43.99361021381273,4.180072674285762,95,49.08293341411628,2.131023551462183
95,31,504.4778106717373,31,43.35812002171988,1.1725671967481175,95,49.08293341411628,2.131023551462183
971,2B,3.979951867744757,2B,42.393843992723696,9.206579034120226,971,45.28385107697602,-4.360761166819242
971,30,54.85004413468273,30,43.99361021381273,4.180072674285762,971,45.28385107697602,-4.360761166819242
971,31,233.1062024332466,31,43.35812002171988,1.1725671967481175,971,45.28385107697602,-4.360761166819242
972,2B,9.025900974913101,2B,42.393843992723696,9.206579034120226,972,44.0806864488586,-3.646802578594639
972,30,11.971068646393743,30,43.99361021381273,4.180072674285762,972,44.0806864488586,-3.646802578594639
972,31,284.7778321288069,31,43.35812002171988,1.1725671967481175,972,44.0806864488586,-3.646802578594639
973,2A,9.35388167878666,2A,41.86310122638844,8.989166773077903,973,42.41391477982943,-2.9473390606815117
973,2B,12.841439297557296,2B,42.393843992723696,9.206579034120226,973,42.41391477982943,-2.9473390606815117
973,30,80.33001459051574,30,43.99361021381273,4.180072674285762,973,42.41391477982943,-2.9473390606815117
973,31,297.694832559029,31,43.35812002171988,1.1725671967481175,973,42.41391477982943,-2.9473390606815117
974,2A,19.486171862912794,2A,41.86310122638844,8.989166773077903,974,44.555705855410245,-2.2960636350397863
974,2B,8.76598887111033,2B,42.393843992723696,9.206579034120226,974,44.555705855410245,-2.2960636350397863
974,30,83.68412182746002,30,43.99361021381273,4.180072674285762,974,44.555705855410245,-2.2960636350397863
974,31,614.9175814236204,31,43.35812002171988,1.1725671967481175,974,44.555705855410245,-2.2960636350397863
975,31,12.457303595350167,31,43.35812002171988,1.1725671967481175,,,
976,2A,0.944436296459145,2A,41.86310122638844,8.989166773077903,976,45.54174374679846,-2.1623534554798227
976,2B,5.0930816108183,2B,42.393843992723696,9.206579034120226,976,45.54174374679846,-2.1623534554798227
976,30,124.0972623745431,30,43.99361021381273,4.180072674285762,976,45.54174374679846,-2.1623534554798227
976,31,197.24356884532176,31,43.35812002171988,1.1725671967481175,976,45.54174374679846,-2.1623534554798227
977,31,10.927037066878711,31,43.35812002171988,1.1725671967481175,,,
978,2B,3.999998274193744,2B,42.393843992723696,9.206579034120226,,,
978,31,63.005135204361494,31,43.35812002171988,1.1725671967481175,,,
98,2A,12.999941191731832,2A,41.86310122638844,8.989166773077903,,,
98,2B,10.752928041653588,2B,42.393843992723696,9.206579034120226,,,
98,30,35.59253205745603,30,43.99361021381273,4.180072674285762,,,
98,31,215.91388859672628,31,43.35812002171988,1.1725671967481175,,,
99,2A,102.37431215689836,2A,41.86310122638844,8.989166773077903,,,
99,2B,251.00520509327785,2B,42.393843992723696,9.206579034120226,,,
99,30,1370.8195793149969,30,43.99361021381273,4.180072674285762,,,
99,31,8453.26405075038,31,43.35812002171988,1.1725671967481175,,,
01,33,126.67361995692946,33,44.83797518578592,-0.5810848244446034,01,46.099628623191094,5.348923142711287
01,34,190.35324165343133,34,43.57969600742825,3.3672723826893542,01,46.099628623191094,5.348923142711287
02,32,15.63158130512709,32,43.69286700790307,0.45339179418971676,02,49.559813275991445,3.558087277023658
02,33,91.24845481989512,33,44.83797518578592,-0.5810848244446034,02,49.559813275991445,3.558087277023658
02,34,135.56481555775048,34,43.57969600742825,3.3672723826893542,02,49.559813275991445,3.558087277023658
03,32,0.998240300611617,32,43.69286700790307,0.45339179418971676,03,46.39381563364784,3.18813351109937
03,33,78.41639519757676,33,44.83797518578592,-0.5810848244446034,03,46.39381563364784,3.18813351109937
03,34,69.69470763098556,34,43.57969600742825,3.3672723826893542,03,46.39381563364784,3.18813351109937
04,32,2.95600013331541,32,43.69286700790307,0.45339179418971676,04,44.105953173469146,6.243551214366354
04,33,33.726356329647764,33,44.83797518578592,-0.5810848244446034,04,44.105953173469146,6.243551214366354
04,34,169.74788245332783,34,43.57969600742825,3.3672723826893542,04,44.105953173469146,6.243551214366354
05,33,40.405109950270784,33,44.83797518578592,-0.5810848244446034,05,44.663706822016515,6.263200801496509
05,34,81.35660616529279,34,43.57969600742825,3.3672723826893542,05,44.663706822016515,6.263200801496509
06,32,25.4077294236657,32,43.69286700790307,0.45339179418971676,06,43.9380214983474,7.116144773756707
06,33,365.31884414792097,33,44.83797518578592,-0.5810848244446034,06,43.9380214983474,7.116144773756707
06,34,629.708811789516,34,43.57969600742825,3.3672723826893542,06,43.9380214983474,7.116144773756707
07,33,32.64430573569501,33,44.83797518578592,-0.5810848244446034,07,44.751719837620335,4.4245805188405125
07,34,252.55791071502705,34,43.57969600742825,3.3672723826893542,07,44.751719837620335,4.4245805188405125
08,33,33.13296737313731,33,44.83797518578592,-0.5810848244446034,08,49.61568522197238,4.640680399515867
08,34,54.51911125746932,34,43.57969600742825,3.3672723826893542,08,49.61568522197238,4.640680399515867
09,32,12.270518056062045,32,43.69286700790307,0.45339179418971676,09,42.9207826309554,1.5039341639969477
09,33,28.974180274696035,33,44.83797518578592,-0.5810848244446034,09,42.9207826309554,1.5039341639969477
09,34,118.45560971084487,34,43.57969600742825,3.3672723826893542,09,42.9207826309554,1.5039341639969477
10,33,93.81473506477694,33,44.83797518578592,-0.5810848244446034,10,48.304495238528276,4.1620867790637215
10,34,87.92794320251626,34,43.57969600742825,3.3672723826893542,10,48.304495238528276,4.1620867790637215
11,32,35.49058828321237,32,43.69286700790307,0.45339179418971676,11,43.10328680786167,2.4137816586570686
11,33,120.72780666264617,33,44.83797518578592,-0.5810848244446034,11,43.10328680786167,2.4137816586570686
11,34,1179.6541810052524,34,43.57969600742825,3.3672723826893542,11,43.10328680786167,2.4137816586570686
12,32,23.34469885996705,32,43.69286700790307,0.45339179418971676,12,44.28037945825159,2.6795792961691283
12,33,88.06795445005582,33,44.83797518578592,-0.5810848244446034,12,44.28037945825159,2.6795792961691283
12,34,377.57619354801324,34,43.57969600742825,3.3672723826893542,12,44.28037945825159,2.6795792961691283
13,32,18.231584144302268,32,43.69286700790307,0.45339179418971676,13,43.54610365450018,5.086065112941293
13,33,669.6711900806488,33,44.83797518578592,-0.5810848244446034,13,43.54610365450018,5.086065112941293
13,34,1733.2947342514353,34,43.57969600742825,3.3672723826893542,13,43.54610365450018,5.086065112941293
14,32,2.511411436488936,32,43.69286700790307,0.45339179418971676,14,49.099912509122746,-0.3619403935208182
14,33,226.18694913298754,33,44.83797518578592,-0.5810848244446034,14,49.099912509122746,-0.3619403935208182
14,34,153.17219337777004,34,43.57969600742825,3.3672723826893542,14,49.099912509122746,-0.3619403935208182
15,32,3.34294985032751,32,43.69286700790307,0.45339179418971676,15,45.0511176962987,2.6685349438249353
15,33,62.84131691851951,33,44.83797518578592,-0.5810848244446034,15,45.0511176962987,2.6685349438249353
15,34,19.68405570176438,34,43.57969600742825,3.3672723826893542,15,45.0511176962987,2.6685349438249353
16,33,828.3557451726102,33,44.83797518578592,-0.5810848244446034,16,45.718180687971426,0.20200927477693706
16,34,55.46202332353893,34,43.57969600742825,3.3672723826893542,16,45.718180687971426,0.20200927477693706
17,32,10.68349904785188,32,43.69286700790307,0.45339179418971676,17,45.76432080274752,-0.6523882359370949
17,33,1572.9604338450642,33,44.83797518578592,-0.5810848244446034,17,45.76432080274752,-0.6523882359370949
17,34,161.79360528222742,34,43.57969600742825,3.3672723826893542,17,45.76432080274752,-0.6523882359370949
18,32,4.55511220996459,32,43.69286700790307,0.45339179418971676,18,47.064824704721374,2.49103889729347
18,33,124.90006862792464,33,44.83797518578592,-0.5810848244446034,18,47.064824704721374,2.49103889729347
18,34,86.7544073030807,34,43.57969600742825,3.3672723826893542,18,47.064824704721374,2.49103889729347
19,32,3.14577337925345,32,43.69286700790307,0.45339179418971676,19,45.3570756694944,1.876636782366828
19,33,265.6963612096887,33,44.83797518578592,-0.5810848244446034,19,45.3570756694944,1.876636782366828
19,34,79.15774740795169,34,43.57969600742825,3.3672723826893542,19,45.3570756694944,1.876636782366828
21,32,1.048731063138,32,43.69286700790307,0.45339179418971676,21,47.425268758651,4.773507642127765
21,33,246.68509755135645,33,44.83797518578592,-0.5810848244446034,21,47.425268758651,4.773507642127765
21,34,260.4952529810389,34,43.57969600742825,3.3672723826893542,21,47.425268758651,4.773507642127765
22,32,4.09733117405036,32,43.69286700790307,0.45339179418971676,22,48.440175687241464,-2.863484717020666
22,33,102.40531917471043,33,44.83797518578592,-0.5810848244446034,22,48.440175687241464,-2.863484717020666
22,34,47.51943748955456,34,43.57969600742825,3.3672723826893542,22,48.440175687241464,-2.863484717020666
23,33,44.034184571637425,33,44.83797518578592,-0.5810848244446034,23,46.09036006042322,2.0188404178551593
23,34,10.703833316620559,34,43.57969600742825,3.3672723826893542,23,46.09036006042322,2.0188404178551593
24,32,7.114515290868519,32,43.69286700790307,0.45339179418971676,24,45.104155409459516,0.741151079456389
24,33,1885.6786658565104,33,44.83797518578592,-0.5810848244446034,24,45.104155409459516,0.741151079456389
24,34,74.88083021634789,34,43.57969600742825,3.3672723826893542,24,45.104155409459516,0.741151079456389
25,33,189.9442874061543,33,44.83797518578592,-0.5810848244446034,25,47.16566914090738,6.3619462109843115
25,34,143.8992392817668,34,43.57969600742825,3.3672723826893542,25,47.16566914090738,6.3619462109843115
26,32,12.32079615619444,32,43.69286700790307,0.45339179418971676,26,44.68409102260904,5.167945573183401
26,33,34.11912020831067,33,44.83797518578592,-0.5810848244446034,26,44.68409102260904,5.167945573183401
26,34,569.0049966255917,34,43.57969600742825,3.3672723826893542,26,44.68409102260904,5.167945573183401
27,32,6.65875839105088,32,43.69286700790307,0.45339179418971676,27,49.11374968397745,0.9962318668335811
27,33,249.41795559047054,33,44.83797518578592,-0.5810848244446034,27,49.11374968397745,0.9962318668335811
27,34,89.09212622877246,34,43.57969600742825,3.3672723826893542,27,49.11374968397745,0.9962318668335811
28,32,10.10231286750384,32,43.69286700790307,0.45339179418971676,28,48.38752910105529,1.3702437708689796
28,33,148.29149924902083,33,44.83797518578592,-0.5810848244446034,28,48.38752910105529,1.3702437708689796
28,34,84.50300393064829,34,43.57969600742825,3.3672723826893542,28,48.38752910105529,1.3702437708689796
29,32,3.05790517266341,32,43.69286700790307,0.45339179418971676,29,48.26006197594456,-4.056051100261703
29,33,353.5038176337956,33,44.83797518578592,-0.5810848244446034,29,48.26006197594456,-4.056051100261703
29,34,150.62841237242452,34,43.57969600742825,3.3672723826893542,29,48.26006197594456,-4.056051100261703
2A,32,11.160333053346761,32,43.69286700790307,0.45339179418971676,2A,41.86310122638844,8.989166773077903
2A,33,59.30969310737197,33,44.83797518578592,-0.5810848244446034,2A,41.86310122638844,8.989166773077903
2A,34,113.95116491023109,34,43.57969600742825,3.3672723826893542,2A,41.86310122638844,8.989166773077903
2B,32,7.0057967295241,32,43.69286700790307,0.45339179418971676,2B,42.393843992723696,9.206579034120226
2B,33,31.83226259516903,33,44.83797518578592,-0.5810848244446034,2B,42.393843992723696,9.206579034120226
2B,34,103.80537770210526,34,43.57969600742825,3.3672723826893542,2B,42.393843992723696,9.206579034120226
30,32,20.57787535627831,32,43.69286700790307,0.45339179418971676,30,43.99361021381273,4.180072674285762
30,33,194.55877193242077,33,44.83797518578592,-0.5810848244446034,30,43.99361021381273,4.180072674285762
30,34,3655.743551587995,34,43.57969600742825,3.3672723826893542,30,43.99361021381273,4.180072674285762
31,32,686.640117966959,32,43.69286700790307,0.45339179418971676,31,43.35812002171988,1.1725671967481175
31,33,1787.4072126392036,33,44.83797518578592,-0.5810848244446034,31,43.35812002171988,1.1725671967481175
31,34,1333.488881521007,34,43.57969600742825,3.3672723826893542,31,43.35812002171988,1.1725671967481175
32,33,162.5560959152413,33,44.83797518578592,-0.5810848244446034,32,43.69286700790307,0.45339179418971676
32,34,80.84674914422735,34,43.57969600742825,3.3672723826893542,32,43.69286700790307,0.45339179418971676
33,32,59.36542039141746,32,43.69286700790307,0.45339179418971676,33,44.83797518578592,-0.5810848244446034
33,34,488.4043771701704,34,43.57969600742825,3.3672723826893542,33,44.83797518578592,-0.5810848244446034
34,32,32.01656298448269,32,43.69286700790307,0.45339179418971676,34,43.57969600742825,3.3672723826893542
34,33,447.16533709437454,33,44.83797518578592,-0.5810848244446034,34,43.57969600742825,3.3672723826893542
35,33,592.1479552291748,33,44.83797518578592,-0.5810848244446034,35,48.15015689484907,-1.6344534810806228
35,34,255.31766437946243,34,43.57969600742825,3.3672723826893542,35,48.15015689484907,-1.6344534810806228
36,33,115.38330572663205,33,44.83797518578592,-0.5810848244446034,36,46.777882662325844,1.5759660373339324
36,34,60.38503813808833,34,43.57969600742825,3.3672723826893542,36,46.777882662325844,1.5759660373339324
